census_id,country,year,census_label,geolev2,wh_ratio,single_1519,single_2024,single_2529,single_3034,single_3539,single_4044,single_4549,avg_educ,log_popdens,sex_ratio
818_1996,818,1996,Egypt 1996,818018023,1.0120253965178,0.994783953241443,0.936152774362757,0.579680105241204,0.196398858445186,0.0481443430666784,0.0301817378162441,0.0211705561864418,,6.78464933251233,1.00461903456762
818_1996,818,1996,Egypt 1996,818018020,1.01375573715693,0.996196886578179,0.928020696479354,0.588537179354631,0.197874970350651,0.0507233322229549,0.014733150709488,0.00385774921654964,,6.96938640238822,1.00666775288215
818_1996,818,1996,Egypt 1996,818018018,1.00362855406276,0.996305594797756,0.924521150125774,0.583311122086906,0.193309567146658,0.0474375721704372,0.0162917127192147,0.0101503924976538,,8.99462170252889,1.02067703095969
818_1996,818,1996,Egypt 1996,818018011,0.992596799996139,0.987988151065643,0.815926211103872,0.369350074843839,0.099202275445718,0.0170023230560337,0.010660723835147,0.00407313655053674,,6.62458304145362,1.04000270354068
818_1996,818,1996,Egypt 1996,818018012,0.994688735733135,0.992069640013716,0.902917360151761,0.551729685197132,0.169735670087462,0.0409157002010303,0.0166629547366971,0.00969153236971811,,6.07642591038381,1.03676499446747
818_1996,818,1996,Egypt 1996,818018025,0.905712599752726,1,0.784952397397358,0.424170207587543,0.0909811830588788,0.0575154456714117,0,0,,7.44258060668884,1.19856918862481
818_1996,818,1996,Egypt 1996,818018024,1.03341127992586,0.994670164343319,0.902890725980181,0.526707364697234,0.126378877277456,0.0216586719910395,0.00664692199502326,0.0041133062387191,,6.83487273319289,0.912633064444616
818_1996,818,1996,Egypt 1996,818019001,0.994751553057683,0.995323381042066,0.889659043265394,0.485478409494018,0.169842539443556,0.046452180552837,0.0199998904895664,0.0200786749366136,,4.24218965439407,1.02478294099399
818_1996,818,1996,Egypt 1996,818019002,1.01394382148324,0.997644782707276,0.957760491732341,0.621681007610558,0.191246301276661,0.0765694941546973,0.0263754232574114,0.0125799483247914,,8.90611147572169,0.997778106849414
818_1996,818,1996,Egypt 1996,818019005,1.0100687491388,0.989314591433938,0.844804492925478,0.428737552064613,0.110417134366014,0.0184299666609677,0.0126236314634355,0.00373414721557475,,5.01036863661298,1.01242639720692
818_1996,818,1996,Egypt 1996,818019006,0.979328186435926,0.998057088274446,0.860511605846425,0.476440354357613,0.151804803345048,0.0712351074259318,0.0209872799527587,0,,4.9216583191659,1.11841330116847
818_1996,818,1996,Egypt 1996,818001045,0.99972997058037,0.997002715187419,0.943939866419643,0.651031189448313,0.251365530830491,0.0681045885755644,0.0290168123236679,0.0144330043820585,,11.0163442602072,1.05056257636294
818_1996,818,1996,Egypt 1996,818001048,1.00701940938315,0.997036567747436,0.970064314145508,0.778105945999024,0.401873308048357,0.138347718865598,0.054839534717178,0.0365751464507917,,10.3814227780936,1.01420482388668
818_1996,818,1996,Egypt 1996,818001049,0.980673660960795,1,0.973509933774834,0.804532577903683,0.509677419354839,0.204152249134948,0.0971223021582734,0.0476190476190476,,9.79712936053139,1.03948735711812
818_1996,818,1996,Egypt 1996,818001047,0.990149571994359,0.995880914564627,0.937906006437107,0.655453093720113,0.261923702384389,0.121700740998417,0.0527987525411073,0.0384755919321836,,9.9824271580315,1.04612219924156
818_1996,818,1996,Egypt 1996,818001044,0.997009878558629,0.997345842327431,0.930680989692869,0.572433507139145,0.188940210345883,0.0580883935482002,0.0253853308997879,0.0133664260485636,,10.5203949981691,1.04041013558369
818_1996,818,1996,Egypt 1996,818001043,0.960148823121785,0.994441361612005,0.849230356630534,0.457717832289959,0.147368479705352,0.0511049011308435,0.00731077722888449,0.0117814134084174,,2.03208786028981,1.10719433815061
818_1996,818,1996,Egypt 1996,818001041,0.995326610440531,0.993120760984283,0.871458157607967,0.482746310739217,0.159771615438374,0.0345025828084644,0.0133481024724065,0.0156394706759925,,8.64835653583901,1.07531203815361
818_1996,818,1996,Egypt 1996,818001039,0.956685648640654,0.987111953285392,0.778003424943725,0.295228091674326,0.087076576116187,0.0233761794680363,0.00986674127537854,0.0046798492736236,,8.07506931604943,1.09199845428811
818_1996,818,1996,Egypt 1996,818001036,0.96551637097394,0.984327183355419,0.804529172683364,0.314897646973119,0.0527642264593332,0.0240240929825629,0.00687771225571284,0.00176430062703489,,7.78707908412927,1.07397424687463
818_1996,818,1996,Egypt 1996,818001033,0.983482443465352,0.990977463470858,0.847226579950755,0.388508256873306,0.0921247120117102,0.0403192197403696,0.0155141618654154,0.0021728711343419,,7.45522329205239,1.05659270410621
818_1996,818,1996,Egypt 1996,818001037,0.958294081831491,0.99148615080531,0.811787935512174,0.351367749224715,0.0629968237512012,0.0145942238669604,0.0113745147236541,0.00359830360642539,,7.45794388814562,1.05764038773096
818_1996,818,1996,Egypt 1996,818001035,0.974158222722966,0.986793934107778,0.806122214874022,0.327476232911224,0.0831668405596043,0.02439614182373,0.0115072890529687,0.00335645971576713,,8.11590037303943,1.0716900583933
818_1996,818,1996,Egypt 1996,818001042,0.949477607679697,1,0.911861821271337,0.331122592970497,0.0570058009817046,0,0,0,,4.97996988817198,1.04725733727047
818_1996,818,1996,Egypt 1996,818001034,0.954936451314268,0.993501233130795,0.81805431667864,0.357081007997238,0.0680986665474162,0.0261882220256295,0.0140733985082058,0.0106766153920534,,7.41231128973453,1.08545171267407
818_1996,818,1996,Egypt 1996,818001038,0.960813565252729,0.96784870254318,0.717588510103379,0.285213028438232,0.0813194167269366,0.0233551916738136,0.0101856661001227,0.0102695796666931,,8.23330391720315,1.08294521235745
818_1996,818,1996,Egypt 1996,818022001,1.00846971141532,0.99807916176066,0.956855748425914,0.672539738094165,0.238456591409465,0.0681074157973284,0.0378240507877816,0.010925413706979,,9.15844481978359,0.995597696392884
818_1996,818,1996,Egypt 1996,818022003,1.01280615475709,0.985390265825282,0.852570876454429,0.377988137319514,0.103383248571205,0.0248169742254425,0.00922995681119514,0.00208054657648878,,3.2488229101259,0.989255001561511
818_1996,818,1996,Egypt 1996,818022004,1.00425356762596,0.981683402123247,0.760976240674037,0.315683190841206,0.0948211109430341,0.0343669101521922,0.0136848439752912,0.00588365985066692,,6.97804592454258,0.940044110617312
818_1996,818,1996,Egypt 1996,818022005,0.989715399441101,0.994105809127484,0.836557425170391,0.393967379618917,0.100576425168616,0.0368853920722443,0.0196093813843262,0.00729295736314738,,7.31016241218068,1.04136471051284
818_1996,818,1996,Egypt 1996,818022006,1.01957414522036,0.990575869037867,0.802992182781261,0.324137517301075,0.0936301587136111,0.0206439888017172,0.0168484241161649,0.00936548170761187,,7.01023066744021,0.948858479060281
818_1996,818,1996,Egypt 1996,818022007,1.03022107391136,0.989905490048458,0.838098089061302,0.434564851595929,0.145187754036619,0.0438990502380182,0.00800562054355174,0.0176165353510812,,7.3029545759698,0.942702576892797
818_1996,818,1996,Egypt 1996,818022008,1.03627409890223,0.988529666300646,0.788345045620587,0.319596173705093,0.10879676487902,0.0287368709117285,0.0109659877368975,0.0251256281407035,,7.11097360757846,0.917500786120632
818_1996,818,1996,Egypt 1996,818022009,0.977548779553586,0.982311092799564,0.749615296160266,0.316644220242736,0.081812259401836,0.0254358417047903,0.0136891611972792,0.0116791948810337,,7.00460059023263,1.01219320141263
818_1996,818,1996,Egypt 1996,818023001,0.99935862277791,0.996252196712684,0.930371552039685,0.594300142798676,0.234750366494362,0.0693210122828723,0.0276109844730344,0.0167277818112752,,9.30109749989836,1.054643485899
818_1996,818,1996,Egypt 1996,818023002,0.965220349496496,0.990362814666782,0.805726571968991,0.313638099712116,0.0874810303220831,0.0157340181462844,0.00802146483053693,0.00902611074721797,,4.35658058595428,1.06060103690822
818_1996,818,1996,Egypt 1996,818023003,1.01089410937436,0.994107571658925,0.866027422552183,0.414644168803271,0.0978636264637827,0.028617801463368,0.0128162480726326,0.0117409549625972,,7.04024742018443,1.03450193656652
818_1996,818,1996,Egypt 1996,818023004,1.00960550385283,0.992610746209689,0.828586110356396,0.361920786552965,0.0798685856313848,0.0186425406962359,0.00772327159830804,0.0120510865678489,,6.76706691885004,1.00009501619406
818_1996,818,1996,Egypt 1996,818023005,1.02115045384343,0.995032348860365,0.851680382103188,0.438849258753778,0.103290371925549,0.0235127292977573,0.0157273768449781,0.00517956267473427,,7.27027109077277,1.02025386866174
818_1996,818,1996,Egypt 1996,818023006,0.968534447526961,0.983373962382399,0.71791651118676,0.286332685962983,0.0552427696369968,0.00292323610920168,0.00869539935080443,0.00262715912417757,,6.70506368981138,1.03536810431372
818_1996,818,1996,Egypt 1996,818024001,0.995960766967748,0.999117028520063,0.941373277701964,0.635502146903957,0.262988504397622,0.0868604431062337,0.0449757133699254,0.0243179652415724,,9.13135127572581,1.00485616683079
818_1996,818,1996,Egypt 1996,818024002,0.988707691047879,0.989015106016667,0.803516770374867,0.305997474032373,0.0732402954395696,0.0244729230986894,0.00682569432612029,0.00859022530135628,,7.03222704958158,1.02536869537099
818_1996,818,1996,Egypt 1996,818024004,1.01281245069414,0.983872965028104,0.781815766018342,0.367132248331604,0.104811070762587,0.0317927690314406,0.0160060923784074,0.00525612756846579,,7.21134265940531,0.970123441629827
818_1996,818,1996,Egypt 1996,818024003,1.03035998775265,0.983186347377102,0.760214891182406,0.230266783089326,0.0644877667042604,0.0205882961445758,0,0,,1.6863989712369,0.912868248394465
818_1996,818,1996,Egypt 1996,818024006,1.0529928511958,0.986154588396333,0.797004054187826,0.376194735616119,0.13384523109749,0.0233413215517641,0.020923998756921,0.0129083618199543,,7.1819340542986,0.932359439600302
818_1996,818,1996,Egypt 1996,818024007,1.01703346319691,0.986192448465141,0.791061783812388,0.358210475572874,0.0902555085976062,0.0337356443252412,0.0202921441915516,0.0249782797567333,,7.12845580950972,0.938831357475889
818_1996,818,1996,Egypt 1996,818024008,1.00484049881523,0.988633343264052,0.841441150973451,0.373161848701098,0.11700943044589,0.0357258440152198,0.011157653645502,0.0106902667840757,,6.88509038670817,1.01220159060356
818_1996,818,1996,Egypt 1996,818024009,1.04406884328553,0.991579530670265,0.81272501505677,0.351032709709084,0.113069778975624,0.038043034126569,0.0150463242411538,0.00526807148572953,,7.0468125743693,0.919816317852186
818_1996,818,1996,Egypt 1996,818024010,1.05004052933485,0.989880990424249,0.808220747889023,0.358617177406699,0.104020685312227,0.0344504602113364,0.016369932302042,0.0139920519831298,,7.33117165717201,0.931082916922208
818_1996,818,1996,Egypt 1996,818024011,0.984685724863195,0.998649877720961,0.887788660256986,0.594619566604559,0.170834568433534,0.0545386280994286,0.0319894338608941,0.00992793444996545,,8.80105694821015,1.02415798655748
818_1996,818,1996,Egypt 1996,818024012,1.011718567949,0.986955964926542,0.744224621403228,0.299256325726437,0.0971826181985011,0.0277297434603738,0.00649687897146966,0.0105981224472339,,7.31741826937352,0.951518107662329
818_1996,818,1996,Egypt 1996,818025001,0.992906542790814,0.994084042666057,0.935176224326879,0.640411326632826,0.242051065182732,0.087755787392719,0.0433593296317933,0.0190555650420299,,9.55919634089486,1.0817335025256
818_1996,818,1996,Egypt 1996,818025002,1.00009948830112,1,0.976473513253399,0.682225974355253,0.277417655144867,0.0856257171809608,0.0461061963756868,0.0219781080396697,,9.36325197535089,1.23702663543456
818_1996,818,1996,Egypt 1996,818025003,1.00555481618739,0.991099077817465,0.824856051480109,0.415664828708307,0.105084576007122,0.025657319534316,0.00922241756885969,0.00917461211950446,,7.36748760377069,1.02338706846616
818_1996,818,1996,Egypt 1996,818025004,1.05912381689402,0.977372713313596,0.801124994937016,0.395887012054464,0.140747409322544,0.0426352388003878,0.0161480706280346,0.00934173518211571,,7.56740771912472,0.979644967041631
818_1996,818,1996,Egypt 1996,818025005,1.0263150479914,0.99339264795915,0.86739437233383,0.492641617007746,0.16836338168848,0.0654568679303046,0.0229983080449733,0.0144228590509582,,7.41872691260817,1.02166904322168
818_1996,818,1996,Egypt 1996,818025006,1.08667275739514,0.992875002009873,0.907664640766013,0.561474635235474,0.220255108570453,0.059160586864255,0.0285550609064429,0.0191090284524195,,7.81450868258382,0.920484692592145
818_1996,818,1996,Egypt 1996,818025007,1.07324897054886,0.99682027460017,0.896821243620927,0.501985135254756,0.203470181763027,0.0714736744038397,0.0180121033474018,0.0050577650002662,,7.67958422803478,0.899024635635222
818_1996,818,1996,Egypt 1996,818025008,1.14972389193318,0.993406237921589,0.921543366436219,0.594638552954245,0.162560051188639,0.0665111235253524,0.0191651168123105,0.034888468500347,,7.50375256969853,0.912017199698011
818_1996,818,1996,Egypt 1996,818025014,1.11633665334773,0.978095487028474,0.808427157461792,0.428717915025119,0.141573997218542,0.0499702973214854,0.0118639418461116,0.0219936005364471,,2.94864066203691,0.888492543871183
818_1996,818,1996,Egypt 1996,818025010,1.04654145697699,0.984790932094805,0.778993351474015,0.396103763059323,0.133508056200825,0.0360015290519878,0.0112418755483575,0.0141673775264898,,7.40427911803727,0.915713188482887
818_1996,818,1996,Egypt 1996,818025011,1.02066639767531,0.994588448449459,0.892652792106009,0.566016624040921,0.183785136418046,0.0448716170866592,0.0185867344323283,0.0123611652377241,,7.37857735982997,1.03740585619332
818_1996,818,1996,Egypt 1996,818025012,0.999232881878287,0.982805516890144,0.753816431467015,0.358776240634968,0.124560633396262,0.0448134786665728,0.0205466654700973,0.0131260188006984,,7.41480780230872,1.03786282777271
818_1996,818,1996,Egypt 1996,818025013,1.00927749151221,0.991182548593848,0.845127275443207,0.403394087529417,0.108098776828987,0.0447558149941825,0.0169633277657106,0.0058704510239775,,7.79825633677096,1.02988725516704
818_1996,818,1996,Egypt 1996,818026001,1.00115716234508,0.998548032177771,0.939045556242186,0.653991330858411,0.262054888872712,0.0909917117159513,0.0316509776808665,0.0112383800699894,,9.83213220372093,1.04773330698471
818_1996,818,1996,Egypt 1996,818026002,1.01769253692363,1,0.978032115423644,0.76347735847017,0.319132225264811,0.0952766227647938,0.0240803814713896,0.00576193583349001,,9.93614351435175,1.09204168278601
818_1996,818,1996,Egypt 1996,818026003,1.06734892319582,0.989957935786057,0.886026994680657,0.525452445492045,0.186209892673419,0.0577806820790873,0.0145598016514062,0.0112795647339515,,7.55507317559236,1.00256166706693
818_1996,818,1996,Egypt 1996,818026016,1.05630255788581,0.996292156206908,0.911577068634318,0.518026562990951,0.145919536948187,0.0475738271612539,0.0125999475684887,0.0111440858964582,,7.99808671241283,1.02245387229637
818_1996,818,1996,Egypt 1996,818026005,1.29622824140216,0.989014267841782,0.829575986451358,0.436687541597512,0.155195312679932,0.0500762566821665,0.0120502568822326,0.0056863634965078,,7.64120431881545,0.757762645976389
818_1996,818,1996,Egypt 1996,818026006,1.00363362356904,0.995407603669228,0.923607242158254,0.591311468974361,0.229942178617924,0.0546312616586499,0.0101015736476571,0.0102623228479017,,7.41780860754494,1.0535612170743
818_1996,818,1996,Egypt 1996,818026007,1.1125608408608,0.989534280113738,0.828643157701691,0.437330720753923,0.142833103949726,0.0305189901465581,0.0130339003793905,0.00482346502107665,,7.88649488684292,0.951773559256942
818_1996,818,1996,Egypt 1996,818026008,1.0837413744187,0.986499774222545,0.811152455240837,0.383167198843332,0.115554155184144,0.0311253487651132,0.0105700842084074,0.0127483606803123,,3.38878733326958,0.904773247566088
818_1996,818,1996,Egypt 1996,818026009,1.02166503304522,0.998228744059601,0.876489950087684,0.521068805020915,0.163003436326043,0.0245090796639579,0.0270445497630332,0.0135282846028915,,9.58289791162295,0.974348541105064
818_1996,818,1996,Egypt 1996,818026010,1.15225192415705,0.990611891797582,0.84097393441136,0.446858109078671,0.125901113331777,0.0280005559234461,0.00226395841969325,0.0131525626010323,,7.16951163632691,0.887160028375777
818_1996,818,1996,Egypt 1996,818026011,0.99380417049416,0.99188104928624,0.902627259067144,0.592199611047374,0.235886520686941,0.0816930979700673,0.0240284031557739,0,,7.22427986001393,1.05419603252914
818_1996,818,1996,Egypt 1996,818026012,1.01675270634317,0.9908358821168,0.858040205614403,0.494930944486891,0.13022405021003,0.0318597406360936,0.0177471186176451,0.0126665312410069,,7.69473883100606,0.996454155504702
818_1996,818,1996,Egypt 1996,818026013,1.04937374875593,0.992763523590537,0.908294665643052,0.59204825936778,0.192618486181301,0.0662100239247791,0.015874606833813,0.0166283735949708,,7.5143909575941,1.01091024143502
818_1996,818,1996,Egypt 1996,818026014,0.993704285440285,0.996403155837473,0.911486315161459,0.551642293706081,0.17814139654493,0.0502674741937944,0.0230967492906311,0.00463611474306254,,7.60300023327536,1.06817756134108
818_1996,818,1996,Egypt 1996,818027007,1.01242688361512,0.998999183569502,0.966385659607111,0.663275828220391,0.258168037518508,0.0751458169103502,0.0298752241840659,0.016729154451515,,8.7688231406685,1.01248842981466
818_1996,818,1996,Egypt 1996,818027005,1.09219853893987,0.994175733049696,0.86960526234997,0.444341562678323,0.126694603235475,0.0402500803829803,0.0157408066418009,0.00835288248656983,,7.34681633651882,0.929851045599574
818_1996,818,1996,Egypt 1996,818027004,1.19801948479386,0.98570692688985,0.815336141648687,0.46209429374077,0.161652227071216,0.0488214560276178,0.0097225455463112,0.0179174983100473,,7.38608663928117,0.801023406006983
818_1996,818,1996,Egypt 1996,818027008,1.01938033784574,0.995466660760036,0.929161393459002,0.601667720346188,0.220613046585282,0.0969287187193787,0.0118655397985007,0.00837814958669455,,2.41233594324349,0.992846057175583
818_1996,818,1996,Egypt 1996,818027006,0.979103726849778,0.992305309427989,0.871862218138351,0.523321553058471,0.157880165249463,0.0551847973874182,0.018448698093487,0.0204360446609392,,7.08075855101554,1.03948353020221
818_1996,818,1996,Egypt 1996,818027003,1.04535767830016,0.992455968638677,0.854029798902497,0.490227586515975,0.180901229758521,0.0618525423587655,0.0174632772909944,0.0115137445775369,,7.44736657074209,0.965258181430031
818_1996,818,1996,Egypt 1996,818027001,1.09010501456841,0.996518443729272,0.896238391127146,0.541505333778674,0.174183314105289,0.0538723852393127,0.017272639451701,0.00527207387374787,,7.3828210707731,0.924048374668229
818_1996,818,1996,Egypt 1996,818027010,1.14701610071339,0.989083736462316,0.903214765149547,0.592245972544349,0.236945484193752,0.0601479229240171,0.0222815603343574,0.0186939065819397,,7.11928763758578,0.835087869082909
818_1996,818,1996,Egypt 1996,818027009,1.04896405694424,0.992146658657692,0.885352964049631,0.517698016455382,0.185814029363785,0.0408028216096,0.0084306861794104,0.0128781472725076,,7.48624327035521,0.939797118178733
818_1996,818,1996,Egypt 1996,818027011,1.11423169613721,0.991832335172396,0.93935313544073,0.547403681624993,0.162327400372873,0.0299683964793212,0.0131121894307003,0.00633408497808407,,7.41004457172584,0.926020685627655
818_1996,818,1996,Egypt 1996,818027012,1.06947642038917,0.986597630257007,0.869290854181425,0.642556995976755,0.209603921375437,0.078006348811154,0.00861743075125438,0.0161848212622216,,7.28615057782888,0.923354950518682
818_1996,818,1996,Egypt 1996,818028001,1.01416297178126,0.99702834799609,0.959560863038559,0.71175476631108,0.352744317798611,0.101743783296606,0.032806297365572,0.0140205621893948,,8.54922655379516,1.03103000913042
818_1996,818,1996,Egypt 1996,818028002,1.01453494924233,1,0.959034474535346,0.795614642877764,0.333721186923968,0.0873554144664956,0.0246500737367727,0.0150978607539752,,6.1343303472681,0.952673861173741
818_1996,818,1996,Egypt 1996,818028003,1.02215967687767,0.996005008577817,0.957578394709511,0.613915138354003,0.195092361819813,0.0556666419546499,0.0105658369817376,0.00801133882939107,,7.01161963202667,0.966164579514101
818_1996,818,1996,Egypt 1996,818028006,1.02002766878002,0.99486121278009,0.888805946515742,0.481339754021146,0.15548670375736,0.0324013318438663,0.0205323505084132,0.00727078663043414,,1.73165556204331,0.960409628419329
818_1996,818,1996,Egypt 1996,818028005,1.30180467847147,0.995051527909963,0.926661762029003,0.785757042151205,0.376343684449673,0.118322579823316,0.103138937119123,0.0396022511480164,,5.84834448307106,0.658065991260056
818_1996,818,1996,Egypt 1996,818027002,0.99406226629861,0.996776278315734,0.961497662421409,0.655412515720734,0.272115563492949,0.0890888947893682,0.0197466694457471,0.0115270146520147,,7.99789845615385,1.03967677129202
818_1996,818,1996,Egypt 1996,818031008,0.852374178001655,0.985246953175112,0.945243228206822,0.588178026277007,0.2141146981287,0.0513622893537972,0.037921388816795,0.0142282065519156,,1.5216989814667,1.39303700605942
818_1996,818,1996,Egypt 1996,818031006,0.889055726729528,0.99592440705196,0.908164022866193,0.625674524282874,0.183338087335339,0.0445353504167953,0.0249758134324558,0.0145430346714919,,-0.579818490967228,1.16148293565002
818_1996,818,1996,Egypt 1996,818031003,0.929078099814666,0.991879546608019,0.963050539171105,0.53926265361383,0.0936870997255261,0.0251514655313575,0,0.0170024352446314,,1.7245507433314,1.18151967309057
818_1996,818,1996,Egypt 1996,818031005,0.935290729104815,0.990011209864681,0.971359503915077,0.602965419790399,0.21529418271168,0.0609931693269417,0.0102965209094945,0,,1.00795792386713,1.13818875030242
818_1996,818,1996,Egypt 1996,818032002,0.999853670327558,0.992656319536459,0.879419417211152,0.457624144298989,0.11728725016394,0.0366649656144444,0.00829413763992588,0.00676093774171319,,-1.10866258482464,1.04164874928773
818_1996,818,1996,Egypt 1996,818033003,0.961844281965006,0.974544313166824,0.734708235252473,0.295620250534138,0.154673945265089,0.0425733683301697,0.00903739870180529,0.00423479081575878,,0.500775273488247,1.11674372954227
818_1996,818,1996,Egypt 1996,818033002,0.926099927507946,1,0.979583666933547,0.378494963638827,0.13535650821857,0.0716046615867324,0,0.0482545208393772,,-1.07880965078369,1.14315707469082
818_1996,818,1996,Egypt 1996,818034001,0.98406374501992,1,0.964705882352941,0.453488372093023,0.106194690265487,0.0384615384615385,0.0101010101010101,0,,6.2829393904337,1.05211726384365
818_1996,818,1996,Egypt 1996,818034002,0.950649350649351,1,0.950892857142857,0.630841121495327,0.320224719101124,0.0714285714285714,0.048,0.0128205128205128,,6.54760287757646,1.17248062015504
818_1996,818,1996,Egypt 1996,818034003,0.933908045977011,0.992307692307692,0.941860465116279,0.536585365853659,0.291666666666667,0.0789473684210526,0,0,,4.6830567104916,1.24390243902439
818_1996,818,1996,Egypt 1996,818034010,1.00819783079503,0.994056485380186,0.889662600194694,0.440065204560572,0.155041440806932,0.035862528957414,0.00638363114319962,0,,2.03601196383083,1.06788263588586
818_1996,818,1996,Egypt 1996,818034011,1.01155351354422,0.973812694185531,0.696257862752763,0.350325777064415,0.102690448600627,0.0308802341543104,0.00476836704342653,0.0105115140108965,,1.56653040346875,1.00086492337159
818_1996,818,1996,Egypt 1996,818034008,1.04880969293528,0.99128284667431,0.788575874477259,0.445691224182955,0.160156482713426,0.0395845487323189,0,0,,2.64262240937406,1.00063945736415
818_1996,818,1996,Egypt 1996,818035002,0.739376964820064,0.995682838832014,0.79072190060586,0.605078471007745,0.259797406122851,0.0812634448542949,0.0209969919526746,0,,0.620576495413282,1.61127699267972
818_2006,818,2006,Egypt 2006,818001043,0.959106083086053,0.999218139171228,0.901118729700469,0.450641876936698,0.124306839186691,0.0391608391608392,0.025609756097561,0.0157068062827225,,2.75047089264111,1.13298634683563
818_2006,818,2006,Egypt 2006,818001041,0.977003484320558,0.997641509433962,0.882494004796163,0.451038575667656,0.145708582834331,0.0452380952380952,0.00505050505050505,0.00645161290322581,,8.85828615343818,1.06113989637306
818_2006,818,2006,Egypt 2006,818001039,0.972065916398714,0.99231843575419,0.818745692625775,0.344703770197487,0.0881427072402938,0.0358514724711908,0.0158959537572254,0.00803212851405622,,8.36857490102154,1.11357702349869
818_2006,818,2006,Egypt 2006,818001036,0.9585931653779,0.989778534923339,0.781725888324873,0.284130688448075,0.0715953307392996,0.0255591054313099,0.00720164609053498,0.00456100342075257,,8.08052527930028,1.09883903357389
818_2006,818,2006,Egypt 2006,818001037,0.963074712643678,0.992112909921129,0.817294281729428,0.34640522875817,0.0752878653675819,0.0210124164278892,0.00512163892445583,0.00247524752475248,,7.68029573013084,1.11963298435478
818_2006,818,2006,Egypt 2006,818001035,0.975149366423741,0.994290678912747,0.815758526068209,0.343197879858657,0.0891034985422741,0.0351084812623274,0.017518598512119,0.010147868947521,,8.44218947565319,1.07488204421354
818_2006,818,2006,Egypt 2006,818001042,0.950993377483444,0.990196078431373,0.895833333333333,0.31875,0.0510204081632653,0.00892857142857143,0.02,0,,5.27556037942542,1.1206313416009
818_2006,818,2006,Egypt 2006,818001038,0.970371669004208,0.992571428571429,0.795945062132113,0.30680948737567,0.0752475247524752,0.0302049622437972,0.0145348837209302,0.0122887864823349,,8.58149669958417,1.09322766570605
818_2006,818,2006,Egypt 2006,818002006,0.992830777021175,0.996624078113639,0.936524100475221,0.582872546309096,0.230427764326069,0.0839182900859689,0.0411732556021133,0.0253884046987495,,7.2089037961312,1.03436560204043
818_2006,818,2006,Egypt 2006,818002005,1.00424420502775,1,0.951632406287787,0.7425431711146,0.401020408163265,0.201349831271091,0.119275825346113,0.0723306544202067,,10.1651677639773,0.995108804152525
818_2006,818,2006,Egypt 2006,818002008,1.00174367916303,1,0.98989898989899,0.845401174168297,0.526992287917738,0.25974025974026,0.124688279301746,0.0882352941176471,,10.5283903955484,1.03778778778779
818_2006,818,2006,Egypt 2006,818002009,1.01026392961877,0.993975903614458,0.984924623115578,0.87218045112782,0.596330275229358,0.330275229357798,0.201680672268908,0.0840336134453782,,10.4349163791992,0.956589147286822
818_2006,818,2006,Egypt 2006,818002011,0.999191919191919,0.999312242090784,0.972023809523809,0.798165137614679,0.458177278401998,0.188874514877102,0.105898123324397,0.0506329113924051,,10.2046356541562,1.0624
818_2006,818,2006,Egypt 2006,818025001,0.996288047512992,0.993193420306296,0.936572199730094,0.663265306122449,0.264296754250386,0.135678391959799,0.0450751252086811,0.0362694300518135,,9.68742513291397,1.05408496732026
818_2006,818,2006,Egypt 2006,818025002,0.971264367816092,0.995833333333333,0.956761006289308,0.653392330383481,0.250460405156538,0.100790513833992,0.0431211498973306,0.0248868778280543,,9.50260769249253,1.09534643226474
818_2006,818,2006,Egypt 2006,818025003,1.00113475177305,0.992581023037876,0.860101242521859,0.438555620267909,0.152081563296517,0.0441035474592522,0.0117145899893504,0.00775193798449612,,7.58784257367405,1.04253777685779
818_2006,818,2006,Egypt 2006,818025004,1.06730951030441,0.987654320987654,0.786301369863014,0.377034358047016,0.12,0.0396825396825397,0.0221238938053097,0.00923076923076923,,7.77682439126537,0.959076881792567
818_2006,818,2006,Egypt 2006,818025005,1.00280414150129,0.997566909975669,0.895451459606246,0.541013824884793,0.191381495564005,0.0700729927007299,0.0321027287319422,0.0222222222222222,,7.58832874557554,1.05268768082838
818_2006,818,2006,Egypt 2006,818025006,1.01811594202899,0.997751124437781,0.945783132530121,0.63924794359577,0.241830065359477,0.0747967479674797,0.0366795366795367,0.0153172866520788,,8.04229761609008,1.06388676358072
818_2006,818,2006,Egypt 2006,818025007,1.06584362139918,0.996648044692737,0.921302578018996,0.572549019607843,0.239795918367347,0.0658682634730539,0.0350877192982456,0.00687285223367698,,7.88233758234609,0.951841359773371
818_2006,818,2006,Egypt 2006,818025008,1.03988764044944,0.997080291970803,0.953617810760668,0.550135501355014,0.188356164383562,0.0503597122302158,0.0348837209302326,0.0222222222222222,,7.73909355687289,1.03543307086614
818_2006,818,2006,Egypt 2006,818025014,1.17452830188679,0.992072929052715,0.869661674986134,0.455673758865248,0.152562574493445,0.0542822677925211,0.0314637482900137,0.0154277699859748,,3.17638573501686,0.875657118334943
818_2006,818,2006,Egypt 2006,818025010,1.02277015976852,0.990834697217676,0.843867727082461,0.402251184834123,0.117647058823529,0.0383333333333333,0.027027027027027,0.0145228215767635,,7.64589974879922,0.977679752977503
818_2006,818,2006,Egypt 2006,818025011,1.04789719626168,0.997971602434077,0.925558312655087,0.648739495798319,0.248945147679325,0.0683544303797468,0.0459770114942529,0.00887573964497041,,7.55998153231565,1.04981353223229
